ID,CATEGORY,LABEL,VALUE
us-gaap_NetIncomeLossAvailableToCommonStockholdersBasicAbstract_2D68CCABCAF6B85A788601958F6E80BD,label_label,item_type,label_label
us-gaap_NetIncomeLossAvailableToCommonStockholdersBasicAbstract_2D68CCABCAF6B85A788601958F6E80BD,label_label,id,lab_us-gaap_NetIncomeLossAvailableToCommonStockholdersBasicAbstract_2D68CCABCAF6B85A788601958F6E80BD_label_en-US
us-gaap_NetIncomeLossAvailableToCommonStockholdersBasicAbstract_2D68CCABCAF6B85A788601958F6E80BD,label_label,label,lab_us-gaap_NetIncomeLossAvailableToCommonStockholdersBasicAbstract_2D68CCABCAF6B85A788601958F6E80BD
us-gaap_NetIncomeLossAvailableToCommonStockholdersBasicAbstract_2D68CCABCAF6B85A788601958F6E80BD,label_label,role,http://www.xbrl.org/2003/role/label
us-gaap_NetIncomeLossAvailableToCommonStockholdersBasicAbstract_2D68CCABCAF6B85A788601958F6E80BD,label_label,type,resource
us-gaap_NetIncomeLossAvailableToCommonStockholdersBasicAbstract_2D68CCABCAF6B85A788601958F6E80BD,label_label,lang,en-US
us-gaap_NetIncomeLossAvailableToCommonStockholdersBasicAbstract_2D68CCABCAF6B85A788601958F6E80BD,label_label,"{'item_type': 'label_label', 'id': 'lab_us-gaap_NetIncomeLossAvailableToCommonStockholdersBasicAbstract_2D68CCABCAF6B85A788601958F6E80BD_label_en-US', 'label': 'lab_us-gaap_NetIncomeLossAvailableToCommonStockholdersBasicAbstract_2D68CCABCAF6B85A788601958F6E80BD', 'role': 'http://www.xbrl.org/2003/role/label', 'type': 'resource', 'lang': 'en-US'}",None
us-gaap_NetIncomeLossAvailableToCommonStockholdersBasic_FDCE9218283C4D90C2CC01958F6F85A8,label_label,item_type,label_label
us-gaap_NetIncomeLossAvailableToCommonStockholdersBasic_FDCE9218283C4D90C2CC01958F6F85A8,label_label,id,lab_us-gaap_NetIncomeLossAvailableToCommonStockholdersBasic_FDCE9218283C4D90C2CC01958F6F85A8_label_en-US
us-gaap_NetIncomeLossAvailableToCommonStockholdersBasic_FDCE9218283C4D90C2CC01958F6F85A8,label_label,label,lab_us-gaap_NetIncomeLossAvailableToCommonStockholdersBasic_FDCE9218283C4D90C2CC01958F6F85A8
us-gaap_NetIncomeLossAvailableToCommonStockholdersBasic_FDCE9218283C4D90C2CC01958F6F85A8,label_label,role,http://www.xbrl.org/2003/role/label
us-gaap_NetIncomeLossAvailableToCommonStockholdersBasic_FDCE9218283C4D90C2CC01958F6F85A8,label_label,type,resource
us-gaap_NetIncomeLossAvailableToCommonStockholdersBasic_FDCE9218283C4D90C2CC01958F6F85A8,label_label,lang,en-US
us-gaap_NetIncomeLossAvailableToCommonStockholdersBasic_FDCE9218283C4D90C2CC01958F6F85A8,label_label,"{'item_type': 'label_label', 'id': 'lab_us-gaap_NetIncomeLossAvailableToCommonStockholdersBasic_FDCE9218283C4D90C2CC01958F6F85A8_label_en-US', 'label': 'lab_us-gaap_NetIncomeLossAvailableToCommonStockholdersBasic_FDCE9218283C4D90C2CC01958F6F85A8', 'role': 'http://www.xbrl.org/2003/role/label', 'type': 'resource', 'lang': 'en-US'}",None
us-gaap_WeightedAverageNumberOfSharesOutstandingBasicAbstract_D591465DE4206A4FCEFE01958F6F382D,label_label,item_type,label_label
us-gaap_WeightedAverageNumberOfSharesOutstandingBasicAbstract_D591465DE4206A4FCEFE01958F6F382D,label_label,id,lab_us-gaap_WeightedAverageNumberOfSharesOutstandingBasicAbstract_D591465DE4206A4FCEFE01958F6F382D_label_en-US
us-gaap_WeightedAverageNumberOfSharesOutstandingBasicAbstract_D591465DE4206A4FCEFE01958F6F382D,label_label,label,lab_us-gaap_WeightedAverageNumberOfSharesOutstandingBasicAbstract_D591465DE4206A4FCEFE01958F6F382D
us-gaap_WeightedAverageNumberOfSharesOutstandingBasicAbstract_D591465DE4206A4FCEFE01958F6F382D,label_label,role,http://www.xbrl.org/2003/role/label
us-gaap_WeightedAverageNumberOfSharesOutstandingBasicAbstract_D591465DE4206A4FCEFE01958F6F382D,label_label,type,resource
us-gaap_WeightedAverageNumberOfSharesOutstandingBasicAbstract_D591465DE4206A4FCEFE01958F6F382D,label_label,lang,en-US
us-gaap_WeightedAverageNumberOfSharesOutstandingBasicAbstract_D591465DE4206A4FCEFE01958F6F382D,label_label,"{'item_type': 'label_label', 'id': 'lab_us-gaap_WeightedAverageNumberOfSharesOutstandingBasicAbstract_D591465DE4206A4FCEFE01958F6F382D_label_en-US', 'label': 'lab_us-gaap_WeightedAverageNumberOfSharesOutstandingBasicAbstract_D591465DE4206A4FCEFE01958F6F382D', 'role': 'http://www.xbrl.org/2003/role/label', 'type': 'resource', 'lang': 'en-US'}",None
us-gaap_WeightedAverageNumberOfSharesOutstandingBasic_7863666E0E6CF7B23CCF01958F6F304A,label_label,item_type,label_label
us-gaap_WeightedAverageNumberOfSharesOutstandingBasic_7863666E0E6CF7B23CCF01958F6F304A,label_label,id,lab_us-gaap_WeightedAverageNumberOfSharesOutstandingBasic_7863666E0E6CF7B23CCF01958F6F304A_label_en-US
us-gaap_WeightedAverageNumberOfSharesOutstandingBasic_7863666E0E6CF7B23CCF01958F6F304A,label_label,label,lab_us-gaap_WeightedAverageNumberOfSharesOutstandingBasic_7863666E0E6CF7B23CCF01958F6F304A
us-gaap_WeightedAverageNumberOfSharesOutstandingBasic_7863666E0E6CF7B23CCF01958F6F304A,label_label,role,http://www.xbrl.org/2003/role/label
us-gaap_WeightedAverageNumberOfSharesOutstandingBasic_7863666E0E6CF7B23CCF01958F6F304A,label_label,type,resource
us-gaap_WeightedAverageNumberOfSharesOutstandingBasic_7863666E0E6CF7B23CCF01958F6F304A,label_label,lang,en-US
us-gaap_WeightedAverageNumberOfSharesOutstandingBasic_7863666E0E6CF7B23CCF01958F6F304A,label_label,"{'item_type': 'label_label', 'id': 'lab_us-gaap_WeightedAverageNumberOfSharesOutstandingBasic_7863666E0E6CF7B23CCF01958F6F304A_label_en-US', 'label': 'lab_us-gaap_WeightedAverageNumberOfSharesOutstandingBasic_7863666E0E6CF7B23CCF01958F6F304A', 'role': 'http://www.xbrl.org/2003/role/label', 'type': 'resource', 'lang': 'en-US'}",None
us-gaap_EarningsPerShareBasic_13A5460E4E0A350EFC3401958F70EA90,label_label,item_type,label_label
us-gaap_EarningsPerShareBasic_13A5460E4E0A350EFC3401958F70EA90,label_label,id,lab_us-gaap_EarningsPerShareBasic_13A5460E4E0A350EFC3401958F70EA90_label_en-US
us-gaap_EarningsPerShareBasic_13A5460E4E0A350EFC3401958F70EA90,label_label,label,lab_us-gaap_EarningsPerShareBasic_13A5460E4E0A350EFC3401958F70EA90
us-gaap_EarningsPerShareBasic_13A5460E4E0A350EFC3401958F70EA90,label_label,role,http://www.xbrl.org/2003/role/label
us-gaap_EarningsPerShareBasic_13A5460E4E0A350EFC3401958F70EA90,label_label,type,resource
us-gaap_EarningsPerShareBasic_13A5460E4E0A350EFC3401958F70EA90,label_label,lang,en-US
us-gaap_EarningsPerShareBasic_13A5460E4E0A350EFC3401958F70EA90,label_label,"{'item_type': 'label_label', 'id': 'lab_us-gaap_EarningsPerShareBasic_13A5460E4E0A350EFC3401958F70EA90_label_en-US', 'label': 'lab_us-gaap_EarningsPerShareBasic_13A5460E4E0A350EFC3401958F70EA90', 'role': 'http://www.xbrl.org/2003/role/label', 'type': 'resource', 'lang': 'en-US'}",None
us-gaap_EarningsPerShareDilutedAbstract_97A5A28027A0D4B9684D01958F701C8D,label_label,item_type,label_label
us-gaap_EarningsPerShareDilutedAbstract_97A5A28027A0D4B9684D01958F701C8D,label_label,id,lab_us-gaap_EarningsPerShareDilutedAbstract_97A5A28027A0D4B9684D01958F701C8D_label_en-US
us-gaap_EarningsPerShareDilutedAbstract_97A5A28027A0D4B9684D01958F701C8D,label_label,label,lab_us-gaap_EarningsPerShareDilutedAbstract_97A5A28027A0D4B9684D01958F701C8D
us-gaap_EarningsPerShareDilutedAbstract_97A5A28027A0D4B9684D01958F701C8D,label_label,role,http://www.xbrl.org/2003/role/label
us-gaap_EarningsPerShareDilutedAbstract_97A5A28027A0D4B9684D01958F701C8D,label_label,type,resource
us-gaap_EarningsPerShareDilutedAbstract_97A5A28027A0D4B9684D01958F701C8D,label_label,lang,en-US
us-gaap_EarningsPerShareDilutedAbstract_97A5A28027A0D4B9684D01958F701C8D,label_label,"{'item_type': 'label_label', 'id': 'lab_us-gaap_EarningsPerShareDilutedAbstract_97A5A28027A0D4B9684D01958F701C8D_label_en-US', 'label': 'lab_us-gaap_EarningsPerShareDilutedAbstract_97A5A28027A0D4B9684D01958F701C8D', 'role': 'http://www.xbrl.org/2003/role/label', 'type': 'resource', 'lang': 'en-US'}",None
us-gaap_NetIncomeLossAvailableToCommonStockholdersDilutedAbstract_345BC7F27E69C17A79F701958F70F073,label_label,item_type,label_label
us-gaap_NetIncomeLossAvailableToCommonStockholdersDilutedAbstract_345BC7F27E69C17A79F701958F70F073,label_label,id,lab_us-gaap_NetIncomeLossAvailableToCommonStockholdersDilutedAbstract_345BC7F27E69C17A79F701958F70F073_label_en-US
us-gaap_NetIncomeLossAvailableToCommonStockholdersDilutedAbstract_345BC7F27E69C17A79F701958F70F073,label_label,label,lab_us-gaap_NetIncomeLossAvailableToCommonStockholdersDilutedAbstract_345BC7F27E69C17A79F701958F70F073
us-gaap_NetIncomeLossAvailableToCommonStockholdersDilutedAbstract_345BC7F27E69C17A79F701958F70F073,label_label,role,http://www.xbrl.org/2003/role/label
us-gaap_NetIncomeLossAvailableToCommonStockholdersDilutedAbstract_345BC7F27E69C17A79F701958F70F073,label_label,type,resource
us-gaap_NetIncomeLossAvailableToCommonStockholdersDilutedAbstract_345BC7F27E69C17A79F701958F70F073,label_label,lang,en-US
us-gaap_NetIncomeLossAvailableToCommonStockholdersDilutedAbstract_345BC7F27E69C17A79F701958F70F073,label_label,"{'item_type': 'label_label', 'id': 'lab_us-gaap_NetIncomeLossAvailableToCommonStockholdersDilutedAbstract_345BC7F27E69C17A79F701958F70F073_label_en-US', 'label': 'lab_us-gaap_NetIncomeLossAvailableToCommonStockholdersDilutedAbstract_345BC7F27E69C17A79F701958F70F073', 'role': 'http://www.xbrl.org/2003/role/label', 'type': 'resource', 'lang': 'en-US'}",None
us-gaap_NetIncomeLossAvailableToCommonStockholdersBasic_978491F8C80A6C0BCE8C01958F704BDD,label_label,item_type,label_label
us-gaap_NetIncomeLossAvailableToCommonStockholdersBasic_978491F8C80A6C0BCE8C01958F704BDD,label_label,id,lab_us-gaap_NetIncomeLossAvailableToCommonStockholdersBasic_978491F8C80A6C0BCE8C01958F704BDD_terseLabel_en-US
us-gaap_NetIncomeLossAvailableToCommonStockholdersBasic_978491F8C80A6C0BCE8C01958F704BDD,label_label,label,lab_us-gaap_NetIncomeLossAvailableToCommonStockholdersBasic_978491F8C80A6C0BCE8C01958F704BDD
us-gaap_NetIncomeLossAvailableToCommonStockholdersBasic_978491F8C80A6C0BCE8C01958F704BDD,label_label,role,http://www.xbrl.org/2003/role/terseLabel
us-gaap_NetIncomeLossAvailableToCommonStockholdersBasic_978491F8C80A6C0BCE8C01958F704BDD,label_label,type,resource
us-gaap_NetIncomeLossAvailableToCommonStockholdersBasic_978491F8C80A6C0BCE8C01958F704BDD,label_label,lang,en-US
us-gaap_NetIncomeLossAvailableToCommonStockholdersBasic_978491F8C80A6C0BCE8C01958F704BDD,label_label,"{'item_type': 'label_label', 'id': 'lab_us-gaap_NetIncomeLossAvailableToCommonStockholdersBasic_978491F8C80A6C0BCE8C01958F704BDD_terseLabel_en-US', 'label': 'lab_us-gaap_NetIncomeLossAvailableToCommonStockholdersBasic_978491F8C80A6C0BCE8C01958F704BDD', 'role': 'http://www.xbrl.org/2003/role/terseLabel', 'type': 'resource', 'lang': 'en-US'}",None
fb_ReallocationOfNetIncomeAsResultOfConversionOfClassBToClassAShares_A84EA10C4193E73589C801958F708D5C,label_label,item_type,label_label
fb_ReallocationOfNetIncomeAsResultOfConversionOfClassBToClassAShares_A84EA10C4193E73589C801958F708D5C,label_label,id,lab_fb_ReallocationOfNetIncomeAsResultOfConversionOfClassBToClassAShares_A84EA10C4193E73589C801958F708D5C_documentation_en-US
fb_ReallocationOfNetIncomeAsResultOfConversionOfClassBToClassAShares_A84EA10C4193E73589C801958F708D5C,label_label,label,lab_fb_ReallocationOfNetIncomeAsResultOfConversionOfClassBToClassAShares_A84EA10C4193E73589C801958F708D5C
fb_ReallocationOfNetIncomeAsResultOfConversionOfClassBToClassAShares_A84EA10C4193E73589C801958F708D5C,label_label,role,http://www.xbrl.org/2003/role/documentation
fb_ReallocationOfNetIncomeAsResultOfConversionOfClassBToClassAShares_A84EA10C4193E73589C801958F708D5C,label_label,type,resource
fb_ReallocationOfNetIncomeAsResultOfConversionOfClassBToClassAShares_A84EA10C4193E73589C801958F708D5C,label_label,lang,en-US
fb_ReallocationOfNetIncomeAsResultOfConversionOfClassBToClassAShares_A84EA10C4193E73589C801958F708D5C,label_label,"{'item_type': 'label_label', 'id': 'lab_fb_ReallocationOfNetIncomeAsResultOfConversionOfClassBToClassAShares_A84EA10C4193E73589C801958F708D5C_documentation_en-US', 'label': 'lab_fb_ReallocationOfNetIncomeAsResultOfConversionOfClassBToClassAShares_A84EA10C4193E73589C801958F708D5C', 'role': 'http://www.xbrl.org/2003/role/documentation', 'type': 'resource', 'lang': 'en-US'}",None
fb_ReallocationOfNetIncomeToClassBCommonStock_91B13D9113B8FBD9F29A01958F712BBA,label_label,item_type,label_label
fb_ReallocationOfNetIncomeToClassBCommonStock_91B13D9113B8FBD9F29A01958F712BBA,label_label,id,lab_fb_ReallocationOfNetIncomeToClassBCommonStock_91B13D9113B8FBD9F29A01958F712BBA_documentation_en-US
fb_ReallocationOfNetIncomeToClassBCommonStock_91B13D9113B8FBD9F29A01958F712BBA,label_label,label,lab_fb_ReallocationOfNetIncomeToClassBCommonStock_91B13D9113B8FBD9F29A01958F712BBA
fb_ReallocationOfNetIncomeToClassBCommonStock_91B13D9113B8FBD9F29A01958F712BBA,label_label,role,http://www.xbrl.org/2003/role/documentation
fb_ReallocationOfNetIncomeToClassBCommonStock_91B13D9113B8FBD9F29A01958F712BBA,label_label,type,resource
fb_ReallocationOfNetIncomeToClassBCommonStock_91B13D9113B8FBD9F29A01958F712BBA,label_label,lang,en-US
fb_ReallocationOfNetIncomeToClassBCommonStock_91B13D9113B8FBD9F29A01958F712BBA,label_label,"{'item_type': 'label_label', 'id': 'lab_fb_ReallocationOfNetIncomeToClassBCommonStock_91B13D9113B8FBD9F29A01958F712BBA_documentation_en-US', 'label': 'lab_fb_ReallocationOfNetIncomeToClassBCommonStock_91B13D9113B8FBD9F29A01958F712BBA', 'role': 'http://www.xbrl.org/2003/role/documentation', 'type': 'resource', 'lang': 'en-US'}",None
us-gaap_NetIncomeLossAvailableToCommonStockholdersDiluted_ACB86B79136D25ACC4D101958F71A337,label_label,item_type,label_label
us-gaap_NetIncomeLossAvailableToCommonStockholdersDiluted_ACB86B79136D25ACC4D101958F71A337,label_label,id,lab_us-gaap_NetIncomeLossAvailableToCommonStockholdersDiluted_ACB86B79136D25ACC4D101958F71A337_label_en-US
us-gaap_NetIncomeLossAvailableToCommonStockholdersDiluted_ACB86B79136D25ACC4D101958F71A337,label_label,label,lab_us-gaap_NetIncomeLossAvailableToCommonStockholdersDiluted_ACB86B79136D25ACC4D101958F71A337
us-gaap_NetIncomeLossAvailableToCommonStockholdersDiluted_ACB86B79136D25ACC4D101958F71A337,label_label,role,http://www.xbrl.org/2003/role/label
us-gaap_NetIncomeLossAvailableToCommonStockholdersDiluted_ACB86B79136D25ACC4D101958F71A337,label_label,type,resource
us-gaap_NetIncomeLossAvailableToCommonStockholdersDiluted_ACB86B79136D25ACC4D101958F71A337,label_label,lang,en-US
us-gaap_NetIncomeLossAvailableToCommonStockholdersDiluted_ACB86B79136D25ACC4D101958F71A337,label_label,"{'item_type': 'label_label', 'id': 'lab_us-gaap_NetIncomeLossAvailableToCommonStockholdersDiluted_ACB86B79136D25ACC4D101958F71A337_label_en-US', 'label': 'lab_us-gaap_NetIncomeLossAvailableToCommonStockholdersDiluted_ACB86B79136D25ACC4D101958F71A337', 'role': 'http://www.xbrl.org/2003/role/label', 'type': 'resource', 'lang': 'en-US'}",None
us-gaap_WeightedAverageNumberOfSharesOutstandingAbstract_9D63E30AF7135305737F01958F7163C5,label_label,item_type,label_label
us-gaap_WeightedAverageNumberOfSharesOutstandingAbstract_9D63E30AF7135305737F01958F7163C5,label_label,id,lab_us-gaap_WeightedAverageNumberOfSharesOutstandingAbstract_9D63E30AF7135305737F01958F7163C5_label_en-US
us-gaap_WeightedAverageNumberOfSharesOutstandingAbstract_9D63E30AF7135305737F01958F7163C5,label_label,label,lab_us-gaap_WeightedAverageNumberOfSharesOutstandingAbstract_9D63E30AF7135305737F01958F7163C5
us-gaap_WeightedAverageNumberOfSharesOutstandingAbstract_9D63E30AF7135305737F01958F7163C5,label_label,role,http://www.xbrl.org/2003/role/label
us-gaap_WeightedAverageNumberOfSharesOutstandingAbstract_9D63E30AF7135305737F01958F7163C5,label_label,type,resource
us-gaap_WeightedAverageNumberOfSharesOutstandingAbstract_9D63E30AF7135305737F01958F7163C5,label_label,lang,en-US
us-gaap_WeightedAverageNumberOfSharesOutstandingAbstract_9D63E30AF7135305737F01958F7163C5,label_label,"{'item_type': 'label_label', 'id': 'lab_us-gaap_WeightedAverageNumberOfSharesOutstandingAbstract_9D63E30AF7135305737F01958F7163C5_label_en-US', 'label': 'lab_us-gaap_WeightedAverageNumberOfSharesOutstandingAbstract_9D63E30AF7135305737F01958F7163C5', 'role': 'http://www.xbrl.org/2003/role/label', 'type': 'resource', 'lang': 'en-US'}",None
fb_IncrementalCommonSharesAttributableToConversionOfCommonStock_E416203B1223828F382E01958F71A608,label_label,item_type,label_label
fb_IncrementalCommonSharesAttributableToConversionOfCommonStock_E416203B1223828F382E01958F71A608,label_label,id,lab_fb_IncrementalCommonSharesAttributableToConversionOfCommonStock_E416203B1223828F382E01958F71A608_documentation_en-US
fb_IncrementalCommonSharesAttributableToConversionOfCommonStock_E416203B1223828F382E01958F71A608,label_label,label,lab_fb_IncrementalCommonSharesAttributableToConversionOfCommonStock_E416203B1223828F382E01958F71A608
fb_IncrementalCommonSharesAttributableToConversionOfCommonStock_E416203B1223828F382E01958F71A608,label_label,role,http://www.xbrl.org/2003/role/documentation
fb_IncrementalCommonSharesAttributableToConversionOfCommonStock_E416203B1223828F382E01958F71A608,label_label,type,resource
fb_IncrementalCommonSharesAttributableToConversionOfCommonStock_E416203B1223828F382E01958F71A608,label_label,lang,en-US
fb_IncrementalCommonSharesAttributableToConversionOfCommonStock_E416203B1223828F382E01958F71A608,label_label,"{'item_type': 'label_label', 'id': 'lab_fb_IncrementalCommonSharesAttributableToConversionOfCommonStock_E416203B1223828F382E01958F71A608_documentation_en-US', 'label': 'lab_fb_IncrementalCommonSharesAttributableToConversionOfCommonStock_E416203B1223828F382E01958F71A608', 'role': 'http://www.xbrl.org/2003/role/documentation', 'type': 'resource', 'lang': 'en-US'}",None
us-gaap_IncrementalCommonSharesAttributableToShareBasedPaymentArrangements_2DDA71FB98BA9E21826801958F71FA12,label_label,item_type,label_label
us-gaap_IncrementalCommonSharesAttributableToShareBasedPaymentArrangements_2DDA71FB98BA9E21826801958F71FA12,label_label,id,lab_us-gaap_IncrementalCommonSharesAttributableToShareBasedPaymentArrangements_2DDA71FB98BA9E21826801958F71FA12_label_en-US
us-gaap_IncrementalCommonSharesAttributableToShareBasedPaymentArrangements_2DDA71FB98BA9E21826801958F71FA12,label_label,label,lab_us-gaap_IncrementalCommonSharesAttributableToShareBasedPaymentArrangements_2DDA71FB98BA9E21826801958F71FA12
us-gaap_IncrementalCommonSharesAttributableToShareBasedPaymentArrangements_2DDA71FB98BA9E21826801958F71FA12,label_label,role,http://www.xbrl.org/2003/role/label
us-gaap_IncrementalCommonSharesAttributableToShareBasedPaymentArrangements_2DDA71FB98BA9E21826801958F71FA12,label_label,type,resource
us-gaap_IncrementalCommonSharesAttributableToShareBasedPaymentArrangements_2DDA71FB98BA9E21826801958F71FA12,label_label,lang,en-US
us-gaap_IncrementalCommonSharesAttributableToShareBasedPaymentArrangements_2DDA71FB98BA9E21826801958F71FA12,label_label,"{'item_type': 'label_label', 'id': 'lab_us-gaap_IncrementalCommonSharesAttributableToShareBasedPaymentArrangements_2DDA71FB98BA9E21826801958F71FA12_label_en-US', 'label': 'lab_us-gaap_IncrementalCommonSharesAttributableToShareBasedPaymentArrangements_2DDA71FB98BA9E21826801958F71FA12', 'role': 'http://www.xbrl.org/2003/role/label', 'type': 'resource', 'lang': 'en-US'}",None
us-gaap_WeightedAverageNumberOfDilutedSharesOutstanding_636D46CC3FB9978A29D101958F72EAE6,label_label,item_type,label_label
us-gaap_WeightedAverageNumberOfDilutedSharesOutstanding_636D46CC3FB9978A29D101958F72EAE6,label_label,id,lab_us-gaap_WeightedAverageNumberOfDilutedSharesOutstanding_636D46CC3FB9978A29D101958F72EAE6_label_en-US
us-gaap_WeightedAverageNumberOfDilutedSharesOutstanding_636D46CC3FB9978A29D101958F72EAE6,label_label,label,lab_us-gaap_WeightedAverageNumberOfDilutedSharesOutstanding_636D46CC3FB9978A29D101958F72EAE6
us-gaap_WeightedAverageNumberOfDilutedSharesOutstanding_636D46CC3FB9978A29D101958F72EAE6,label_label,role,http://www.xbrl.org/2003/role/label
us-gaap_WeightedAverageNumberOfDilutedSharesOutstanding_636D46CC3FB9978A29D101958F72EAE6,label_label,type,resource
us-gaap_WeightedAverageNumberOfDilutedSharesOutstanding_636D46CC3FB9978A29D101958F72EAE6,label_label,lang,en-US
us-gaap_WeightedAverageNumberOfDilutedSharesOutstanding_636D46CC3FB9978A29D101958F72EAE6,label_label,"{'item_type': 'label_label', 'id': 'lab_us-gaap_WeightedAverageNumberOfDilutedSharesOutstanding_636D46CC3FB9978A29D101958F72EAE6_label_en-US', 'label': 'lab_us-gaap_WeightedAverageNumberOfDilutedSharesOutstanding_636D46CC3FB9978A29D101958F72EAE6', 'role': 'http://www.xbrl.org/2003/role/label', 'type': 'resource', 'lang': 'en-US'}",None
us-gaap_EarningsPerShareDiluted_E94DF3032D08F4531DA201958F726547,label_label,item_type,label_label
us-gaap_EarningsPerShareDiluted_E94DF3032D08F4531DA201958F726547,label_label,id,lab_us-gaap_EarningsPerShareDiluted_E94DF3032D08F4531DA201958F726547_label_en-US
us-gaap_EarningsPerShareDiluted_E94DF3032D08F4531DA201958F726547,label_label,label,lab_us-gaap_EarningsPerShareDiluted_E94DF3032D08F4531DA201958F726547
us-gaap_EarningsPerShareDiluted_E94DF3032D08F4531DA201958F726547,label_label,role,http://www.xbrl.org/2003/role/label
us-gaap_EarningsPerShareDiluted_E94DF3032D08F4531DA201958F726547,label_label,type,resource
us-gaap_EarningsPerShareDiluted_E94DF3032D08F4531DA201958F726547,label_label,lang,en-US
us-gaap_EarningsPerShareDiluted_E94DF3032D08F4531DA201958F726547,label_label,"{'item_type': 'label_label', 'id': 'lab_us-gaap_EarningsPerShareDiluted_E94DF3032D08F4531DA201958F726547_label_en-US', 'label': 'lab_us-gaap_EarningsPerShareDiluted_E94DF3032D08F4531DA201958F726547', 'role': 'http://www.xbrl.org/2003/role/label', 'type': 'resource', 'lang': 'en-US'}",None
us-gaap_ScheduleOfCashCashEquivalentsAndShortTermInvestmentsTableTextBlock_722D6BDA00F888251099056617B93106,label_label,item_type,label_label
us-gaap_ScheduleOfCashCashEquivalentsAndShortTermInvestmentsTableTextBlock_722D6BDA00F888251099056617B93106,label_label,id,lab_us-gaap_ScheduleOfCashCashEquivalentsAndShortTermInvestmentsTableTextBlock_722D6BDA00F888251099056617B93106_label_en-US
us-gaap_ScheduleOfCashCashEquivalentsAndShortTermInvestmentsTableTextBlock_722D6BDA00F888251099056617B93106,label_label,label,lab_us-gaap_ScheduleOfCashCashEquivalentsAndShortTermInvestmentsTableTextBlock_722D6BDA00F888251099056617B93106
us-gaap_ScheduleOfCashCashEquivalentsAndShortTermInvestmentsTableTextBlock_722D6BDA00F888251099056617B93106,label_label,role,http://www.xbrl.org/2003/role/label
us-gaap_ScheduleOfCashCashEquivalentsAndShortTermInvestmentsTableTextBlock_722D6BDA00F888251099056617B93106,label_label,type,resource
us-gaap_ScheduleOfCashCashEquivalentsAndShortTermInvestmentsTableTextBlock_722D6BDA00F888251099056617B93106,label_label,lang,en-US
us-gaap_ScheduleOfCashCashEquivalentsAndShortTermInvestmentsTableTextBlock_722D6BDA00F888251099056617B93106,label_label,"{'item_type': 'label_label', 'id': 'lab_us-gaap_ScheduleOfCashCashEquivalentsAndShortTermInvestmentsTableTextBlock_722D6BDA00F888251099056617B93106_label_en-US', 'label': 'lab_us-gaap_ScheduleOfCashCashEquivalentsAndShortTermInvestmentsTableTextBlock_722D6BDA00F888251099056617B93106', 'role': 'http://www.xbrl.org/2003/role/label', 'type': 'resource', 'lang': 'en-US'}",None
us-gaap_InvestmentsClassifiedByContractualMaturityDateTableTextBlock_706F62A6B5A348F8333B056617B9AED1,label_label,item_type,label_label
us-gaap_InvestmentsClassifiedByContractualMaturityDateTableTextBlock_706F62A6B5A348F8333B056617B9AED1,label_label,id,lab_us-gaap_InvestmentsClassifiedByContractualMaturityDateTableTextBlock_706F62A6B5A348F8333B056617B9AED1_label_en-US
us-gaap_InvestmentsClassifiedByContractualMaturityDateTableTextBlock_706F62A6B5A348F8333B056617B9AED1,label_label,label,lab_us-gaap_InvestmentsClassifiedByContractualMaturityDateTableTextBlock_706F62A6B5A348F8333B056617B9AED1
us-gaap_InvestmentsClassifiedByContractualMaturityDateTableTextBlock_706F62A6B5A348F8333B056617B9AED1,label_label,role,http://www.xbrl.org/2003/role/label
us-gaap_InvestmentsClassifiedByContractualMaturityDateTableTextBlock_706F62A6B5A348F8333B056617B9AED1,label_label,type,resource
us-gaap_InvestmentsClassifiedByContractualMaturityDateTableTextBlock_706F62A6B5A348F8333B056617B9AED1,label_label,lang,en-US
us-gaap_InvestmentsClassifiedByContractualMaturityDateTableTextBlock_706F62A6B5A348F8333B056617B9AED1,label_label,"{'item_type': 'label_label', 'id': 'lab_us-gaap_InvestmentsClassifiedByContractualMaturityDateTableTextBlock_706F62A6B5A348F8333B056617B9AED1_label_en-US', 'label': 'lab_us-gaap_InvestmentsClassifiedByContractualMaturityDateTableTextBlock_706F62A6B5A348F8333B056617B9AED1', 'role': 'http://www.xbrl.org/2003/role/label', 'type': 'resource', 'lang': 'en-US'}",None
us-gaap_SubsequentEventsTextBlock_AD39C8E6D87A69BE3E4271FB8DA17D23,label_label,item_type,label_label
us-gaap_SubsequentEventsTextBlock_AD39C8E6D87A69BE3E4271FB8DA17D23,label_label,id,lab_us-gaap_SubsequentEventsTextBlock_AD39C8E6D87A69BE3E4271FB8DA17D23_label_en-US
us-gaap_SubsequentEventsTextBlock_AD39C8E6D87A69BE3E4271FB8DA17D23,label_label,label,lab_us-gaap_SubsequentEventsTextBlock_AD39C8E6D87A69BE3E4271FB8DA17D23
us-gaap_SubsequentEventsTextBlock_AD39C8E6D87A69BE3E4271FB8DA17D23,label_label,role,http://www.xbrl.org/2003/role/label
us-gaap_SubsequentEventsTextBlock_AD39C8E6D87A69BE3E4271FB8DA17D23,label_label,type,resource
us-gaap_SubsequentEventsTextBlock_AD39C8E6D87A69BE3E4271FB8DA17D23,label_label,lang,en-US
