FILE,LABEL,VALUE
label,label,lab_us-gaap_StockRepurchaseProgramRemainingAuthorizedRepurchaseAmount1_E38A4E83907DD90DDEEA5478233EF4B6
label,role,http://www.xbrl.org/2003/role/label
label,type,resource
label,lang,en-US
label,item_type,label_loc
label,href,http://xbrl.fasb.org/us-gaap/2020/elts/us-gaap-2020-01-31.xsd#us-gaap_StockRepurchaseProgramRemainingAuthorizedRepurchaseAmount1
label,label,loc_us-gaap_StockRepurchaseProgramRemainingAuthorizedRepurchaseAmount1_E38A4E83907DD90DDEEA5478233EF4B6
label,type,locator
label,item_type,label_labelArc
label,order,1
label,arcrole,http://www.xbrl.org/2003/arcrole/concept-label
label,from,loc_us-gaap_StockRepurchaseProgramRemainingAuthorizedRepurchaseAmount1_E38A4E83907DD90DDEEA5478233EF4B6
label,to,lab_us-gaap_StockRepurchaseProgramRemainingAuthorizedRepurchaseAmount1_E38A4E83907DD90DDEEA5478233EF4B6
label,type,arc
label,item_type,label_label
label,id,lab_us-gaap_StockRepurchaseProgramAuthorizedAmount1_5BF0CAACE883428A523C5478233EC2AF_terseLabel_en-US
label,label,lab_us-gaap_StockRepurchaseProgramAuthorizedAmount1_5BF0CAACE883428A523C5478233EC2AF
label,role,http://www.xbrl.org/2003/role/terseLabel
label,type,resource
label,lang,en-US
label,item_type,label_label
label,id,lab_us-gaap_StockRepurchaseProgramAuthorizedAmount1_5BF0CAACE883428A523C5478233EC2AF_label_en-US
label,label,lab_us-gaap_StockRepurchaseProgramAuthorizedAmount1_5BF0CAACE883428A523C5478233EC2AF
label,role,http://www.xbrl.org/2003/role/label
label,type,resource
label,lang,en-US
label,item_type,label_loc
label,href,http://xbrl.fasb.org/us-gaap/2020/elts/us-gaap-2020-01-31.xsd#us-gaap_StockRepurchaseProgramAuthorizedAmount1
label,label,loc_us-gaap_StockRepurchaseProgramAuthorizedAmount1_5BF0CAACE883428A523C5478233EC2AF
label,type,locator
label,item_type,label_labelArc
label,order,1
label,arcrole,http://www.xbrl.org/2003/arcrole/concept-label
label,from,loc_us-gaap_StockRepurchaseProgramAuthorizedAmount1_5BF0CAACE883428A523C5478233EC2AF
label,to,lab_us-gaap_StockRepurchaseProgramAuthorizedAmount1_5BF0CAACE883428A523C5478233EC2AF
label,type,arc
label,item_type,label_label
label,id,lab_us-gaap_StockRepurchasedAndRetiredDuringPeriodShares_E008928B91A21941C0915478233EB373_terseLabel_en-US
label,label,lab_us-gaap_StockRepurchasedAndRetiredDuringPeriodShares_E008928B91A21941C0915478233EB373
label,role,http://www.xbrl.org/2003/role/terseLabel
label,type,resource
label,lang,en-US
label,item_type,label_label
label,id,lab_us-gaap_StockRepurchasedAndRetiredDuringPeriodShares_E008928B91A21941C0915478233EB373_label_en-US
label,label,lab_us-gaap_StockRepurchasedAndRetiredDuringPeriodShares_E008928B91A21941C0915478233EB373
label,role,http://www.xbrl.org/2003/role/label
label,type,resource
label,lang,en-US
label,item_type,label_loc
label,href,http://xbrl.fasb.org/us-gaap/2020/elts/us-gaap-2020-01-31.xsd#us-gaap_StockRepurchasedAndRetiredDuringPeriodShares
label,label,loc_us-gaap_StockRepurchasedAndRetiredDuringPeriodShares_E008928B91A21941C0915478233EB373
label,type,locator
label,item_type,label_labelArc
label,order,1
label,arcrole,http://www.xbrl.org/2003/arcrole/concept-label
label,from,loc_us-gaap_StockRepurchasedAndRetiredDuringPeriodShares_E008928B91A21941C0915478233EB373
label,to,lab_us-gaap_StockRepurchasedAndRetiredDuringPeriodShares_E008928B91A21941C0915478233EB373
label,type,arc
label,item_type,label_label
label,id,lab_us-gaap_StockRepurchasedAndRetiredDuringPeriodValue_01FF6B9435D182C5C7CD5478233E36B7_terseLabel_en-US
label,label,lab_us-gaap_StockRepurchasedAndRetiredDuringPeriodValue_01FF6B9435D182C5C7CD5478233E36B7
label,role,http://www.xbrl.org/2003/role/terseLabel
label,type,resource
label,lang,en-US
label,item_type,label_label
label,id,lab_us-gaap_StockRepurchasedAndRetiredDuringPeriodValue_01FF6B9435D182C5C7CD5478233E36B7_label_en-US
label,label,lab_us-gaap_StockRepurchasedAndRetiredDuringPeriodValue_01FF6B9435D182C5C7CD5478233E36B7
label,role,http://www.xbrl.org/2003/role/label
label,type,resource
label,lang,en-US
label,item_type,label_loc
label,href,http://xbrl.fasb.org/us-gaap/2020/elts/us-gaap-2020-01-31.xsd#us-gaap_StockRepurchasedAndRetiredDuringPeriodValue
label,label,loc_us-gaap_StockRepurchasedAndRetiredDuringPeriodValue_01FF6B9435D182C5C7CD5478233E36B7
label,type,locator
label,item_type,label_labelArc
label,order,1
label,arcrole,http://www.xbrl.org/2003/arcrole/concept-label
label,from,loc_us-gaap_StockRepurchasedAndRetiredDuringPeriodValue_01FF6B9435D182C5C7CD5478233E36B7
label,to,lab_us-gaap_StockRepurchasedAndRetiredDuringPeriodValue_01FF6B9435D182C5C7CD5478233E36B7
label,type,arc
label,item_type,label_label
label,id,lab_us-gaap_ShareholdersEquityAndShareBasedPaymentsTextBlock_76A862B377031F62C38D056618B467F5_terseLabel_en-US
label,label,lab_us-gaap_ShareholdersEquityAndShareBasedPaymentsTextBlock_76A862B377031F62C38D056618B467F5
label,role,http://www.xbrl.org/2003/role/terseLabel
label,type,resource
label,lang,en-US
label,item_type,label_label
label,id,lab_us-gaap_ShareholdersEquityAndShareBasedPaymentsTextBlock_76A862B377031F62C38D056618B467F5_label_en-US
label,label,lab_us-gaap_ShareholdersEquityAndShareBasedPaymentsTextBlock_76A862B377031F62C38D056618B467F5
label,role,http://www.xbrl.org/2003/role/label
label,type,resource
label,lang,en-US
label,item_type,label_loc
label,href,http://xbrl.fasb.org/us-gaap/2020/elts/us-gaap-2020-01-31.xsd#us-gaap_ShareholdersEquityAndShareBasedPaymentsTextBlock
label,label,loc_us-gaap_ShareholdersEquityAndShareBasedPaymentsTextBlock_76A862B377031F62C38D056618B467F5
label,type,locator
label,item_type,label_labelArc
label,order,1
label,arcrole,http://www.xbrl.org/2003/arcrole/concept-label
label,from,loc_us-gaap_ShareholdersEquityAndShareBasedPaymentsTextBlock_76A862B377031F62C38D056618B467F5
label,to,lab_us-gaap_ShareholdersEquityAndShareBasedPaymentsTextBlock_76A862B377031F62C38D056618B467F5
label,type,arc
label,item_type,label_label
label,id,lab_us-gaap_GoodwillAndIntangibleAssetsDisclosureAbstract_4D9F03A9F75EA58F096C056617F7F0B7_label_en-US
label,label,lab_us-gaap_GoodwillAndIntangibleAssetsDisclosureAbstract_4D9F03A9F75EA58F096C056617F7F0B7
label,role,http://www.xbrl.org/2003/role/label
label,type,resource
label,lang,en-US
label,item_type,label_loc
label,href,http://xbrl.fasb.org/us-gaap/2020/elts/us-gaap-2020-01-31.xsd#us-gaap_GoodwillAndIntangibleAssetsDisclosureAbstract
label,label,loc_us-gaap_GoodwillAndIntangibleAssetsDisclosureAbstract_4D9F03A9F75EA58F096C056617F7F0B7
label,type,locator
label,item_type,label_labelArc
label,order,1
label,arcrole,http://www.xbrl.org/2003/arcrole/concept-label
label,from,loc_us-gaap_GoodwillAndIntangibleAssetsDisclosureAbstract_4D9F03A9F75EA58F096C056617F7F0B7
label,to,lab_us-gaap_GoodwillAndIntangibleAssetsDisclosureAbstract_4D9F03A9F75EA58F096C056617F7F0B7
label,type,arc
label,item_type,label_label
label,id,lab_us-gaap_GoodwillAndIntangibleAssetsDisclosureTextBlock_A5BFD01E24B90EF4D9EE056617F7BDE9_terseLabel_en-US
label,label,lab_us-gaap_GoodwillAndIntangibleAssetsDisclosureTextBlock_A5BFD01E24B90EF4D9EE056617F7BDE9
label,role,http://www.xbrl.org/2003/role/terseLabel
label,type,resource
label,lang,en-US
label,item_type,label_label
label,id,lab_us-gaap_GoodwillAndIntangibleAssetsDisclosureTextBlock_A5BFD01E24B90EF4D9EE056617F7BDE9_label_en-US
label,label,lab_us-gaap_GoodwillAndIntangibleAssetsDisclosureTextBlock_A5BFD01E24B90EF4D9EE056617F7BDE9
label,role,http://www.xbrl.org/2003/role/label
label,type,resource
label,lang,en-US
label,item_type,label_loc
label,href,http://xbrl.fasb.org/us-gaap/2020/elts/us-gaap-2020-01-31.xsd#us-gaap_GoodwillAndIntangibleAssetsDisclosureTextBlock
label,label,loc_us-gaap_GoodwillAndIntangibleAssetsDisclosureTextBlock_A5BFD01E24B90EF4D9EE056617F7BDE9
label,type,locator
label,item_type,label_labelArc
label,order,1
label,arcrole,http://www.xbrl.org/2003/arcrole/concept-label
label,from,loc_us-gaap_GoodwillAndIntangibleAssetsDisclosureTextBlock_A5BFD01E24B90EF4D9EE056617F7BDE9
label,to,lab_us-gaap_GoodwillAndIntangibleAssetsDisclosureTextBlock_A5BFD01E24B90EF4D9EE056617F7BDE9
label,type,arc
label,item_type,label_label
label,id,lab_us-gaap_PropertyPlantAndEquipmentAbstract_357B7646C4617282776B056617A94028_label_en-US
label,label,lab_us-gaap_PropertyPlantAndEquipmentAbstract_357B7646C4617282776B056617A94028
label,role,http://www.xbrl.org/2003/role/label
label,type,resource
label,lang,en-US
label,item_type,label_loc
label,href,http://xbrl.fasb.org/us-gaap/2020/elts/us-gaap-2020-01-31.xsd#us-gaap_PropertyPlantAndEquipmentAbstract
label,label,loc_us-gaap_PropertyPlantAndEquipmentAbstract_357B7646C4617282776B056617A94028
label,type,locator
label,item_type,label_labelArc
label,order,1
label,arcrole,http://www.xbrl.org/2003/arcrole/concept-label
label,from,loc_us-gaap_PropertyPlantAndEquipmentAbstract_357B7646C4617282776B056617A94028
label,to,lab_us-gaap_PropertyPlantAndEquipmentAbstract_357B7646C4617282776B056617A94028
label,type,arc
label,item_type,label_label
label,id,lab_us-gaap_PropertyPlantAndEquipmentTextBlock_0D6CFD17DF0AB344A8F9056617A904B4_terseLabel_en-US
label,label,lab_us-gaap_PropertyPlantAndEquipmentTextBlock_0D6CFD17DF0AB344A8F9056617A904B4
label,role,http://www.xbrl.org/2003/role/terseLabel
label,type,resource
label,lang,en-US
label,item_type,label_label
label,id,lab_us-gaap_PropertyPlantAndEquipmentTextBlock_0D6CFD17DF0AB344A8F9056617A904B4_label_en-US
label,label,lab_us-gaap_PropertyPlantAndEquipmentTextBlock_0D6CFD17DF0AB344A8F9056617A904B4
label,role,http://www.xbrl.org/2003/role/label
label,type,resource
label,lang,en-US
label,item_type,label_loc
label,href,http://xbrl.fasb.org/us-gaap/2020/elts/us-gaap-2020-01-31.xsd#us-gaap_PropertyPlantAndEquipmentTextBlock
label,label,loc_us-gaap_PropertyPlantAndEquipmentTextBlock_0D6CFD17DF0AB344A8F9056617A904B4
label,type,locator
label,item_type,label_labelArc
label,order,1
label,arcrole,http://www.xbrl.org/2003/arcrole/concept-label
label,from,loc_us-gaap_PropertyPlantAndEquipmentTextBlock_0D6CFD17DF0AB344A8F9056617A904B4
label,to,lab_us-gaap_PropertyPlantAndEquipmentTextBlock_0D6CFD17DF0AB344A8F9056617A904B4
label,type,arc
label,item_type,label_label
label,id,lab_us-gaap_ScheduleOfGoodwillTextBlock_B4D02E02878D3E76EB13056617C8ABC8_terseLabel_en-US
label,label,lab_us-gaap_ScheduleOfGoodwillTextBlock_B4D02E02878D3E76EB13056617C8ABC8
label,role,http://www.xbrl.org/2003/role/terseLabel
label,type,resource
label,lang,en-US
label,item_type,label_label
label,id,lab_us-gaap_ScheduleOfGoodwillTextBlock_B4D02E02878D3E76EB13056617C8ABC8_label_en-US
label,label,lab_us-gaap_ScheduleOfGoodwillTextBlock_B4D02E02878D3E76EB13056617C8ABC8
label,role,http://www.xbrl.org/2003/role/label
label,type,resource
label,lang,en-US
label,item_type,label_loc
label,href,http://xbrl.fasb.org/us-gaap/2020/elts/us-gaap-2020-01-31.xsd#us-gaap_ScheduleOfGoodwillTextBlock
label,label,loc_us-gaap_ScheduleOfGoodwillTextBlock_B4D02E02878D3E76EB13056617C8ABC8
label,type,locator
label,item_type,label_labelArc
label,order,1
label,arcrole,http://www.xbrl.org/2003/arcrole/concept-label
label,from,loc_us-gaap_ScheduleOfGoodwillTextBlock_B4D02E02878D3E76EB13056617C8ABC8
label,to,lab_us-gaap_ScheduleOfGoodwillTextBlock_B4D02E02878D3E76EB13056617C8ABC8
label,type,arc
label,item_type,label_label
label,id,lab_us-gaap_ScheduleOfFiniteLivedIntangibleAssetsTableTextBlock_DE5B7F8E0A875AC8A9C0056617C8BB65_terseLabel_en-US
label,label,lab_us-gaap_ScheduleOfFiniteLivedIntangibleAssetsTableTextBlock_DE5B7F8E0A875AC8A9C0056617C8BB65
label,role,http://www.xbrl.org/2003/role/terseLabel
label,type,resource
label,lang,en-US
label,item_type,label_label
label,id,lab_us-gaap_ScheduleOfFiniteLivedIntangibleAssetsTableTextBlock_DE5B7F8E0A875AC8A9C0056617C8BB65_label_en-US
label,label,lab_us-gaap_ScheduleOfFiniteLivedIntangibleAssetsTableTextBlock_DE5B7F8E0A875AC8A9C0056617C8BB65
label,role,http://www.xbrl.org/2003/role/label
label,type,resource
label,lang,en-US
label,item_type,label_loc
label,href,http://xbrl.fasb.org/us-gaap/2020/elts/us-gaap-2020-01-31.xsd#us-gaap_ScheduleOfFiniteLivedIntangibleAssetsTableTextBlock
label,label,loc_us-gaap_ScheduleOfFiniteLivedIntangibleAssetsTableTextBlock_DE5B7F8E0A875AC8A9C0056617C8BB65
label,type,locator
label,item_type,label_labelArc
label,order,1
label,arcrole,http://www.xbrl.org/2003/arcrole/concept-label
label,from,loc_us-gaap_ScheduleOfFiniteLivedIntangibleAssetsTableTextBlock_DE5B7F8E0A875AC8A9C0056617C8BB65
label,to,lab_us-gaap_ScheduleOfFiniteLivedIntangibleAssetsTableTextBlock_DE5B7F8E0A875AC8A9C0056617C8BB65
label,type,arc
label,item_type,label_label
label,id,lab_us-gaap_ScheduleofFiniteLivedIntangibleAssetsFutureAmortizationExpenseTableTextBlock_5F5728EAB40CB832E86D056617C81D8F_terseLabel_en-US
label,label,lab_us-gaap_ScheduleofFiniteLivedIntangibleAssetsFutureAmortizationExpenseTableTextBlock_5F5728EAB40CB832E86D056617C81D8F
label,role,http://www.xbrl.org/2003/role/terseLabel
label,type,resource
label,lang,en-US
label,item_type,label_label
label,id,lab_us-gaap_ScheduleofFiniteLivedIntangibleAssetsFutureAmortizationExpenseTableTextBlock_5F5728EAB40CB832E86D056617C81D8F_label_en-US
label,label,lab_us-gaap_ScheduleofFiniteLivedIntangibleAssetsFutureAmortizationExpenseTableTextBlock_5F5728EAB40CB832E86D056617C81D8F
label,role,http://www.xbrl.org/2003/role/label
label,type,resource
label,lang,en-US
label,item_type,label_loc
label,href,http://xbrl.fasb.org/us-gaap/2020/elts/us-gaap-2020-01-31.xsd#us-gaap_ScheduleofFiniteLivedIntangibleAssetsFutureAmortizationExpenseTableTextBlock
label,label,loc_us-gaap_ScheduleofFiniteLivedIntangibleAssetsFutureAmortizationExpenseTableTextBlock_5F5728EAB40CB832E86D056617C81D8F
label,type,locator
label,item_type,label_labelArc
label,order,1
label,arcrole,http://www.xbrl.org/2003/arcrole/concept-label
label,from,loc_us-gaap_ScheduleofFiniteLivedIntangibleAssetsFutureAmortizationExpenseTableTextBlock_5F5728EAB40CB832E86D056617C81D8F
label,to,lab_us-gaap_ScheduleofFiniteLivedIntangibleAssetsFutureAmortizationExpenseTableTextBlock_5F5728EAB40CB832E86D056617C81D8F
label,type,arc
label,item_type,label_label
label,id,lab_us-gaap_SegmentsGeographicalAreasAbstract_0223825911A00588B80205661807308D_label_en-US
label,label,lab_us-gaap_SegmentsGeographicalAreasAbstract_0223825911A00588B80205661807308D
label,role,http://www.xbrl.org/2003/role/label
label,type,resource
label,lang,en-US
label,item_type,label_loc
label,href,http://xbrl.fasb.org/us-gaap/2020/elts/us-gaap-2020-01-31.xsd#us-gaap_SegmentsGeographicalAreasAbstract
label,label,loc_us-gaap_SegmentsGeographicalAreasAbstract_0223825911A00588B80205661807308D
label,type,locator
label,item_type,label_labelArc
label,order,1
label,arcrole,http://www.xbrl.org/2003/arcrole/concept-label
label,from,loc_us-gaap_SegmentsGeographicalAreasAbstract_0223825911A00588B80205661807308D
label,to,lab_us-gaap_SegmentsGeographicalAreasAbstract_0223825911A00588B80205661807308D
label,type,arc
label,item_type,label_label
label,id,lab_us-gaap_LongLivedAssetsByGeographicAreasTableTextBlock_708171653020BC29505B0566180729FF_terseLabel_en-US
label,label,lab_us-gaap_LongLivedAssetsByGeographicAreasTableTextBlock_708171653020BC29505B0566180729FF
label,role,http://www.xbrl.org/2003/role/terseLabel
label,type,resource
label,lang,en-US
label,item_type,label_label
label,id,lab_us-gaap_LongLivedAssetsByGeographicAreasTableTextBlock_708171653020BC29505B0566180729FF_label_en-US
label,label,lab_us-gaap_LongLivedAssetsByGeographicAreasTableTextBlock_708171653020BC29505B0566180729FF
label,role,http://www.xbrl.org/2003/role/label
label,type,resource
label,lang,en-US
label,item_type,label_loc
label,href,http://xbrl.fasb.org/us-gaap/2020/elts/us-gaap-2020-01-31.xsd#us-gaap_LongLivedAssetsByGeographicAreasTableTextBlock
label,label,loc_us-gaap_LongLivedAssetsByGeographicAreasTableTextBlock_708171653020BC29505B0566180729FF
label,type,locator
label,item_type,label_labelArc
label,order,1
label,arcrole,http://www.xbrl.org/2003/arcrole/concept-label
label,from,loc_us-gaap_LongLivedAssetsByGeographicAreasTableTextBlock_708171653020BC29505B0566180729FF
label,to,lab_us-gaap_LongLivedAssetsByGeographicAreasTableTextBlock_708171653020BC29505B0566180729FF
label,type,arc
label,item_type,label_label
label,id,lab_us-gaap_SegmentReportingDisclosureTextBlock_5C0B4B6401FDBF56DE92056618B91C4B_terseLabel_en-US
label,label,lab_us-gaap_SegmentReportingDisclosureTextBlock_5C0B4B6401FDBF56DE92056618B91C4B
label,role,http://www.xbrl.org/2003/role/terseLabel
label,type,resource
label,lang,en-US
label,item_type,label_label
label,id,lab_us-gaap_SegmentReportingDisclosureTextBlock_5C0B4B6401FDBF56DE92056618B91C4B_label_en-US
label,label,lab_us-gaap_SegmentReportingDisclosureTextBlock_5C0B4B6401FDBF56DE92056618B91C4B
label,role,http://www.xbrl.org/2003/role/label
label,type,resource
label,lang,en-US
label,item_type,label_loc
label,href,http://xbrl.fasb.org/us-gaap/2020/elts/us-gaap-2020-01-31.xsd#us-gaap_SegmentReportingDisclosureTextBlock
label,label,loc_us-gaap_SegmentReportingDisclosureTextBlock_5C0B4B6401FDBF56DE92056618B91C4B
label,type,locator
label,item_type,label_labelArc
label,order,1
label,arcrole,http://www.xbrl.org/2003/arcrole/concept-label
label,from,loc_us-gaap_SegmentReportingDisclosureTextBlock_5C0B4B6401FDBF56DE92056618B91C4B
label,to,lab_us-gaap_SegmentReportingDisclosureTextBlock_5C0B4B6401FDBF56DE92056618B91C4B
label,type,arc
label,item_type,label_label
label,id,lab_us-gaap_FairValueDisclosuresAbstract_A5012A4B6FA28C2CD983056618D8BA53_label_en-US
label,label,lab_us-gaap_FairValueDisclosuresAbstract_A5012A4B6FA28C2CD983056618D8BA53
label,role,http://www.xbrl.org/2003/role/label
label,type,resource
label,lang,en-US
label,item_type,label_loc
label,href,http://xbrl.fasb.org/us-gaap/2020/elts/us-gaap-2020-01-31.xsd#us-gaap_FairValueDisclosuresAbstract
label,label,loc_us-gaap_FairValueDisclosuresAbstract_A5012A4B6FA28C2CD983056618D8BA53
label,type,locator
label,item_type,label_labelArc
label,order,1
label,arcrole,http://www.xbrl.org/2003/arcrole/concept-label
label,from,loc_us-gaap_FairValueDisclosuresAbstract_A5012A4B6FA28C2CD983056618D8BA53
label,to,lab_us-gaap_FairValueDisclosuresAbstract_A5012A4B6FA28C2CD983056618D8BA53
label,type,arc
label,item_type,label_label
label,id,lab_us-gaap_FairValueAssetsAndLiabilitiesMeasuredOnRecurringAndNonrecurringBasisTable_33C0A425508F12C04268056618D8554D_terseLabel_en-US
label,label,lab_us-gaap_FairValueAssetsAndLiabilitiesMeasuredOnRecurringAndNonrecurringBasisTable_33C0A425508F12C04268056618D8554D
label,role,http://www.xbrl.org/2003/role/terseLabel
label,type,resource
label,lang,en-US
label,item_type,label_label
label,id,lab_us-gaap_FairValueAssetsAndLiabilitiesMeasuredOnRecurringAndNonrecurringBasisTable_33C0A425508F12C04268056618D8554D_label_en-US
label,label,lab_us-gaap_FairValueAssetsAndLiabilitiesMeasuredOnRecurringAndNonrecurringBasisTable_33C0A425508F12C04268056618D8554D
label,role,http://www.xbrl.org/2003/role/label
label,type,resource
label,lang,en-US
label,item_type,label_loc
label,href,http://xbrl.fasb.org/us-gaap/2020/elts/us-gaap-2020-01-31.xsd#us-gaap_FairValueAssetsAndLiabilitiesMeasuredOnRecurringAndNonrecurringBasisTable
label,label,loc_us-gaap_FairValueAssetsAndLiabilitiesMeasuredOnRecurringAndNonrecurringBasisTable_33C0A425508F12C04268056618D8554D
